OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
7458,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
38410,Suspicious Person (P),NO,NO,White,White,Male,5.0
114090,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
89535,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
5004,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
116030,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
95676,Suspicious Person (P),NO,NO,White,White,Female,2.0
58862,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
41184,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
33144,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
105335,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
138002,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
20040,Attempt Pick-Up (P),YES,NO,Black,Black,Male,3.0
103523,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
106547,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,4.0
156418,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
89977,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
145143,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
92657,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
34053,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
43211,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
20396,Traffic Law Enforcement (P),NO,NO,Latino,Asian,Male,5.0
140980,Attempt Pick-Up (P),YES,NO,White,White,Male,4.0
25586,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
50731,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
64314,Traffic Law Enforcement (P),YES,YES,White,White,Male,2.0
83363,Suspicious Person (P),NO,NO,White,White,Male,1.0
81502,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
154523,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
85904,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
114561,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
90257,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
118558,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,1.0
69636,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
151476,Suspicious Person (P),NO,NO,White,White,Male,1.0
31565,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
1255,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
79489,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
40521,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
8246,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
141680,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
86302,Suspicious Person (P),NO,NO,White,White,Male,2.0
135589,Suspicious Person (P),NO,NO,Other,Other,Male,1.0
62306,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,3.0
26512,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
80725,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
138430,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Male,1.0
26228,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
13218,Suspicious Person (P),NO,NO,Other,Other,Female,3.0
140733,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
18138,Suspicious Person (P),NO,NO,White,White,Male,2.0
39715,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
36781,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
146778,Suspicious Person (P),NO,NO,White,White,Male,1.0
80067,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
102381,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
98422,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,2.0
15543,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
37359,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,5.0
44637,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
9639,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
120068,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
18764,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
119149,Suspicious Vehicle (P),NO,NO,White,Black,Male,3.0
103233,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
153382,Suspicious Person (P),YES,NO,Black,Other,Male,1.0
84131,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
54955,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
84793,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
107591,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
159331,Suspicious Person (P),YES,NO,East African,East African,Male,1.0
150580,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
14827,Suspicious Person (P),NO,NO,White,White,Female,1.0
155012,Suspicious Vehicle (P),YES,NO,Black,Black,Male,5.0
52255,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
135024,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
137881,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
51129,Attempt Pick-Up (P),YES,NO,White,White,Female,5.0
125272,Attempt Pick-Up (P),NO,NO,White,White,Female,2.0
135715,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
6154,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
60363,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
145064,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
145985,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
132796,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
63295,Traffic Law Enforcement (P),YES,NO,Latino,Latino,Male,3.0
31612,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
50723,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
80142,Suspicious Person (P),NO,NO,Other,White,Female,5.0
81317,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
52647,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
49508,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
25208,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
50017,Suspicious Person (P),NO,NO,White,White,Male,1.0
49484,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
78579,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
76918,Suspicious Person (P),NO,NO,White,White,Female,3.0
144249,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
2115,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
45595,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
74828,Suspicious Person (P),NO,NO,White,White,Male,2.0
41108,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
79016,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
145107,Suspicious Person (P),YES,YES,Black,Black,Male,5.0
101064,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
52023,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
136572,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
76894,Suspicious Person (P),NO,NO,White,White,Male,2.0
12593,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
39080,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
38459,Suspicious Person (P),NO,NO,White,White,Male,3.0
48,Traffic Law Enforcement (P),NO,NO,White,Latino,Female,5.0
42245,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
99232,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
159215,Suspicious Person (P),NO,NO,White,White,Male,3.0
128878,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
53495,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
72179,Suspicious Person (P),NO,NO,White,White,Female,1.0
101193,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
74715,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
142228,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
12152,Traffic Law Enforcement (P),NO,NO,White,Other,Male,5.0
57745,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
24399,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
6530,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
116547,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
130836,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
59651,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
48468,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
18725,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
82882,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
133629,Suspicious Person (P),NO,NO,White,White,Male,5.0
93492,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
112480,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
139126,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
16311,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
48001,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
36107,Suspicious Person (P),YES,NO,East African,East African,Male,3.0
3673,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
45507,Suspicious Vehicle (P),NO,YES,Asian,Asian,Male,4.0
134042,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
13085,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
78154,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
138595,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
85089,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
146529,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
70805,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
50849,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
65976,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
88652,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
17269,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
143048,Suspicious Person (P),YES,NO,White,White,Male,5.0
1672,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
9837,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
66214,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
11278,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
80555,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
27179,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
65442,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
152484,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
45198,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
90562,Suspicious Person (P),NO,NO,White,White,Male,1.0
13323,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
32929,Suspicious Person (P),NO,NO,White,White,Male,5.0
74413,Traffic Law Enforcement (P),YES,YES,White,White,Female,5.0
82004,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
5335,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
93325,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
58416,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
126980,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
15104,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
47683,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
5773,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
106289,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
93595,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
119913,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
56220,Suspicious Person (P),NO,NO,Native American,Native American,Female,2.0
25558,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
73082,Traffic Law Enforcement (P),NO,NO,Other,Latino,Male,3.0
133434,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
127791,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
39708,Suspicious Person (P),YES,NO,Native American,Native American,Male,1.0
61862,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,3.0
41496,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
1035,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
40442,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
91359,Suspicious Person (P),NO,NO,White,White,Male,1.0
152680,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
14934,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
1815,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
73791,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
158043,Suspicious Person (P),NO,NO,White,White,Female,2.0
53628,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
128685,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
102423,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
126670,Suspicious Person (P),NO,NO,Other,Other,Male,1.0
116021,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
26720,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
137851,Suspicious Vehicle (P),NO,NO,Native American,Native American,Male,3.0
37895,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
4736,Suspicious Person (P),YES,NO,Other,Other,Male,2.0
68886,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Male,2.0
22994,Suspicious Person (P),NO,NO,Black,Black,Female,2.0
86008,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
136789,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
94124,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,4.0
128198,Suspicious Person (P),NO,NO,East African,East African,Male,3.0
21444,Suspicious Person (P),NO,NO,White,White,Male,2.0
38821,Suspicious Person (P),NO,NO,White,White,Male,5.0
130840,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
135122,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
122246,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
41659,Attempt Pick-Up (P),YES,NO,Other,Other,Male,3.0
46990,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,3.0
22842,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
90626,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
35984,Suspicious Person (P),NO,YES,Black,Black,Male,1.0
94532,Suspicious Person (P),NO,NO,White,White,Male,5.0
130150,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
94758,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
67537,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
8186,Suspicious Vehicle (P),NO,NO,White,White,Male,1.0
143264,Suspicious Person (P),NO,NO,White,White,Male,3.0
112325,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
13332,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,5.0
66730,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
159384,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
39905,Suspicious Person (P),YES,YES,White,White,Female,1.0
54927,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
95577,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
137948,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
9545,Suspicious Person (P),YES,NO,Latino,Latino,Male,3.0
47104,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
152725,Suspicious Vehicle (P),NO,NO,East African,East African,Male,2.0
13241,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
64151,Suspicious Vehicle (P),YES,NO,White,White,Male,2.0
37931,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
14414,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
91,Suspicious Person (P),NO,NO,White,White,Male,2.0
64505,Suspicious Person (P),YES,NO,White,White,Male,3.0
105238,Traffic Law Enforcement (P),NO,NO,Other,Other,Female,3.0
74800,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
48047,Attempt Pick-Up (P),YES,NO,Black,Black,Male,1.0
90704,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
22555,Suspicious Person (P),NO,NO,Other,Native American,Female,1.0
55032,Suspicious Vehicle (P),NO,NO,White,White,Female,2.0
95945,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
94005,Suspicious Vehicle (P),YES,YES,Black,East African,Male,3.0
21951,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
39511,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
654,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
26972,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
8076,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
81212,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
75111,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
83450,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
17773,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
124969,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
42244,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
139219,Suspicious Person (P),NO,NO,White,White,Male,3.0
16969,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
84050,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
82070,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
20377,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
10437,Suspicious Vehicle (P),YES,YES,White,White,Male,2.0
28642,Suspicious Person (P),NO,NO,White,White,Male,5.0
15559,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
45719,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
31643,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
75481,Suspicious Person (P),NO,NO,White,White,Male,2.0
63528,Traffic Law Enforcement (P),YES,NO,Latino,Latino,Male,2.0
100372,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
34110,Suspicious Vehicle (P),YES,YES,White,White,Male,5.0
62318,Attempt Pick-Up (P),NO,NO,Black,Black,Male,5.0
137843,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
45378,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
136728,Suspicious Vehicle (P),NO,NO,East African,East African,Male,3.0
39392,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,2.0
86696,Suspicious Person (P),NO,NO,White,White,Male,1.0
17897,Suspicious Vehicle (P),NO,NO,White,White,Male,5.0
12038,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
62040,Suspicious Vehicle (P),NO,NO,White,White,Male,5.0
124294,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
122346,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
25843,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
36212,Suspicious Person (P),NO,NO,White,White,Male,3.0
7851,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
82638,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
128558,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
53670,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
105316,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
136601,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
146716,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
124198,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
111551,Suspicious Person (P),YES,NO,East African,East African,Male,3.0
147522,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
65944,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
158457,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
13642,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
57010,Suspicious Person (P),NO,NO,White,White,Male,5.0
1077,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
24015,Suspicious Person (P),NO,NO,White,White,Male,2.0
136243,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
83143,Suspicious Person (P),NO,NO,White,White,Male,3.0
122207,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
543,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
115547,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
133355,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
23024,Traffic Law Enforcement (P),YES,NO,White,White,Male,4.0
90715,Attempt Pick-Up (P),NO,NO,Black,Black,Male,1.0
140626,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
134113,Suspicious Person (P),NO,NO,White,White,Male,5.0
27603,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
47382,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
82447,Suspicious Person (P),NO,NO,White,White,Male,4.0
44641,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
73486,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
126138,Suspicious Person (P),NO,NO,White,White,Male,1.0
42800,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
45123,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
91138,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
59919,Suspicious Vehicle (P),NO,NO,White,White,Female,2.0
64567,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
133416,Traffic Law Enforcement (P),NO,NO,Latino,Black,Male,5.0
91091,Suspicious Person (P),NO,NO,White,White,Male,2.0
148069,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
133599,Suspicious Person (P),NO,NO,White,White,Female,1.0
24377,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
19181,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
24257,Suspicious Vehicle (P),NO,NO,White,White,Male,5.0
153495,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
43392,Suspicious Person (P),NO,NO,East African,Black,Male,2.0
29951,Suspicious Vehicle (P),NO,NO,Black,East African,Male,5.0
53945,Traffic Law Enforcement (P),NO,NO,Other,Other,Male,3.0
57310,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
15683,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
66268,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
29214,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
101388,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
74719,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
35866,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
44975,Suspicious Person (P),YES,NO,White,White,Female,3.0
103225,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
23247,Suspicious Person (P),NO,NO,White,White,Male,5.0
108577,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
124257,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
20475,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
95333,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
56534,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
86010,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
47137,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
79716,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
115632,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,4.0
92270,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
37417,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
81601,Suspicious Vehicle (P),YES,YES,White,White,Female,2.0
101763,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
33329,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
6757,Suspicious Person (P),NO,NO,White,White,Male,5.0
149852,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
120608,Suspicious Person (P),NO,NO,White,White,Female,2.0
34727,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,5.0
62955,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
38648,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
61933,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
45004,Suspicious Vehicle (P),NO,NO,White,White,Female,5.0
35271,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
60998,Suspicious Person (P),NO,NO,White,White,Female,3.0
37780,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
144170,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
70708,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
78586,Suspicious Person (P),NO,NO,Other,Other,Male,5.0
99732,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
76960,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
65293,Suspicious Person (P),YES,NO,White,White,Male,1.0
4603,Traffic Law Enforcement (P),YES,NO,Black,Black,Female,2.0
144600,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
31415,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
92059,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
140540,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
84235,Suspicious Vehicle (P),YES,NO,Black,Black,Male,4.0
39559,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
123369,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
122543,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
80301,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
86972,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
106711,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
8780,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
19257,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
53547,Suspicious Person (P),NO,NO,White,White,Male,5.0
147784,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
63417,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
129001,Suspicious Person (P),NO,NO,White,White,Male,2.0
15577,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
12517,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
1062,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
152415,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
115549,Attempt Pick-Up (P),YES,NO,White,White,Male,1.0
88136,Attempt Pick-Up (P),NO,NO,Native American,Native American,Female,1.0
23249,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
41814,Suspicious Person (P),NO,NO,White,White,Male,2.0
98039,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
5243,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
2103,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
76434,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
386,Suspicious Person (P),NO,NO,White,White,Male,1.0
44133,Suspicious Vehicle (P),NO,NO,Black,Black,Female,3.0
22480,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
116438,Suspicious Person (P),NO,NO,White,White,Male,1.0
43814,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
58242,Suspicious Person (P),NO,NO,White,White,Female,5.0
58399,Suspicious Person (P),NO,NO,White,White,Male,1.0
44128,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
42007,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
86691,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
122830,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
32125,Suspicious Person (P),YES,NO,White,White,Female,1.0
