OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
144377,Attempt Pick-Up (P),NO,NO,White,White,Female,2.0
13130,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
563,Suspicious Vehicle (P),NO,NO,East African,East African,Female,5.0
124307,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
18685,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
120476,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
46587,Suspicious Person (P),YES,NO,East African,East African,Male,1.0
135922,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
154490,Suspicious Person (P),NO,NO,White,White,Male,4.0
9343,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
7170,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
140692,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
76433,Suspicious Person (P),NO,NO,White,White,Male,2.0
151399,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
62484,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
111072,Traffic Law Enforcement (P),NO,NO,Other,Other,Male,1.0
68341,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
40883,Suspicious Person (P),NO,NO,White,White,Male,5.0
146214,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
130434,Suspicious Person (P),YES,NO,White,White,Male,3.0
45517,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
115228,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
52390,Suspicious Person (P),NO,NO,Other,Other,Female,3.0
33486,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
45398,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
85762,Suspicious Person (P),NO,NO,White,White,Male,2.0
83003,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
84775,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
44035,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
58770,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
67225,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
21845,Suspicious Person (P),NO,NO,White,White,Female,2.0
127656,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
136210,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
95674,Suspicious Person (P),YES,NO,White,White,Male,1.0
17243,Attempt Pick-Up (P),YES,NO,White,White,Male,1.0
77582,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
92790,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
73020,Suspicious Person (P),NO,NO,White,White,Male,3.0
48038,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
59517,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
149504,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
103144,Suspicious Person (P),NO,NO,White,White,Male,3.0
15232,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
98166,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
1311,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
55921,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
66729,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
13690,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,3.0
20018,Suspicious Person (P),NO,NO,White,White,Male,5.0
54791,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
129409,Suspicious Person (P),NO,NO,White,White,Male,2.0
64927,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,4.0
132552,Suspicious Person (P),YES,YES,Black,Black,Female,4.0
17514,Suspicious Person (P),NO,NO,White,White,Male,2.0
8032,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
12579,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
86105,Suspicious Vehicle (P),YES,YES,White,White,Male,5.0
148485,Traffic Law Enforcement (P),YES,YES,East African,East African,Male,1.0
92135,Suspicious Person (P),NO,NO,East African,East African,Male,3.0
11599,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
97748,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,3.0
12363,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
93597,Traffic Law Enforcement (P),NO,NO,Other,Black,Male,4.0
85135,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
44606,Suspicious Vehicle (P),NO,NO,Other,Other,Female,1.0
79015,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
119039,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
40950,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
100736,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
34843,Traffic Law Enforcement (P),YES,YES,White,White,Female,5.0
108155,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
24121,Traffic Law Enforcement (P),NO,YES,East African,East African,Male,5.0
73278,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
4613,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
14031,Suspicious Person (P),NO,NO,Latino,Latino,Male,1.0
5517,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
143466,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
112121,Suspicious Person (P),NO,NO,White,White,Female,2.0
20152,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
97149,Suspicious Person (P),NO,NO,Black,East African,Male,4.0
127977,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
20730,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
52431,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
58374,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
110555,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
20516,Traffic Law Enforcement (P),YES,NO,White,White,Female,3.0
53162,Suspicious Vehicle (P),NO,NO,East African,East African,Male,4.0
7096,Traffic Law Enforcement (P),YES,YES,White,White,Male,2.0
30704,Suspicious Person (P),YES,NO,Asian,Asian,Male,4.0
138980,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
131203,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
87888,Suspicious Person (P),NO,NO,White,White,Male,2.0
123285,Attempt Pick-Up (P),NO,NO,Native American,Native American,Male,1.0
90491,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
45069,Suspicious Person (P),NO,NO,Asian,Latino,Male,2.0
67702,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,2.0
146469,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,5.0
83589,Suspicious Person (P),NO,NO,White,White,Male,2.0
126112,Suspicious Person (P),YES,NO,East African,East African,Male,3.0
28926,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
27378,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
86645,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
74707,Suspicious Vehicle (P),NO,YES,Black,Black,Male,5.0
41166,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
112281,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,2.0
82639,Suspicious Person (P),NO,NO,White,White,Male,2.0
112291,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
140189,Suspicious Person (P),NO,NO,White,White,Male,2.0
115006,Suspicious Person (P),YES,NO,White,White,Male,1.0
136772,Suspicious Person (P),YES,NO,East African,East African,Male,1.0
15540,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
83989,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
121151,Suspicious Person (P),NO,NO,White,White,Male,5.0
128643,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
65379,Suspicious Vehicle (P),YES,NO,Black,Black,Female,1.0
114592,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
144279,Suspicious Vehicle (P),NO,NO,East African,East African,Male,3.0
147222,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
10009,Suspicious Vehicle (P),YES,YES,White,White,Female,3.0
43618,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
40698,Traffic Law Enforcement (P),NO,NO,White,Other,Female,5.0
84450,Attempt Pick-Up (P),NO,NO,White,White,Male,3.0
18692,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
98235,Suspicious Person (P),YES,NO,Black,Black,Female,3.0
34223,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
22310,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
41075,Suspicious Person (P),NO,NO,White,White,Male,1.0
143865,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
111465,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
37692,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
108497,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
51392,Suspicious Person (P),YES,NO,Black,Black,Female,2.0
100575,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
96062,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
31579,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
120754,Suspicious Person (P),NO,NO,Black,Black,Female,2.0
92828,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
55213,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
76922,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
78094,Suspicious Vehicle (P),NO,NO,East African,East African,Male,1.0
62449,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
31872,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
23078,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
117441,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,1.0
39551,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
14389,Suspicious Vehicle (P),NO,NO,East African,East African,Female,5.0
4903,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
49619,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
22908,Suspicious Person (P),NO,NO,White,White,Male,5.0
15448,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
72634,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
84692,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
5510,Suspicious Person (P),NO,NO,White,White,Male,5.0
69532,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
11862,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
127649,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
150335,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
51478,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
121291,Traffic Law Enforcement (P),NO,NO,Native American,Native American,Male,5.0
109283,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
45584,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
266,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
131020,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
141179,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
93517,Suspicious Person (P),YES,NO,White,White,Male,2.0
158135,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
130261,Suspicious Person (P),NO,NO,White,White,Female,5.0
64669,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
58390,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
116780,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
20035,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
134032,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
6678,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,2.0
779,Attempt Pick-Up (P),NO,NO,White,White,Male,4.0
80037,Traffic Law Enforcement (P),YES,YES,Other,Other,Male,5.0
129083,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
1314,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
33186,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
132761,Suspicious Person (P),NO,NO,White,White,Female,1.0
58614,Traffic Law Enforcement (P),NO,NO,White,East African,Female,5.0
42943,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
67076,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
135167,Attempt Pick-Up (P),YES,NO,White,White,Male,3.0
6081,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
30156,Suspicious Person (P),NO,NO,White,White,Male,5.0
140142,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
70515,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
4587,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,5.0
70398,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
155538,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
134258,Suspicious Person (P),NO,NO,White,White,Male,2.0
71663,Traffic Law Enforcement (P),YES,YES,East African,East African,Male,4.0
130597,Attempt Pick-Up (P),YES,NO,White,White,Female,1.0
84249,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
125921,Suspicious Vehicle (P),NO,NO,White,White,Female,1.0
14498,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
139934,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
131539,Suspicious Person (P),NO,NO,Asian,Asian,Female,1.0
150993,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
157010,Suspicious Person (P),YES,NO,Native American,Native American,Male,2.0
6562,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
137387,Suspicious Person (P),YES,NO,White,White,Male,1.0
70012,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
131567,Attempt Pick-Up (P),YES,NO,Black,Black,Male,1.0
80599,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
153765,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
27648,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
99783,Suspicious Person (P),NO,NO,White,White,Female,4.0
156323,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
76944,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
22368,Suspicious Person (P),NO,NO,White,White,Male,5.0
19248,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
115647,Suspicious Person (P),NO,NO,White,White,Male,3.0
17693,Suspicious Person (P),NO,NO,White,White,Male,5.0
44800,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
122144,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
90664,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
33009,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
96845,Suspicious Person (P),NO,NO,White,White,Male,5.0
153703,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
18365,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
21725,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
153103,Suspicious Person (P),NO,NO,White,White,Male,2.0
45297,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
27139,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
18578,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
36582,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
59416,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,4.0
37645,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
108962,Suspicious Person (P),NO,NO,White,White,Male,5.0
87749,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
25171,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
140273,Suspicious Person (P),YES,NO,White,White,Male,2.0
121327,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
48776,Suspicious Person (P),NO,NO,White,White,Male,5.0
153945,Traffic Law Enforcement (P),YES,NO,White,White,Male,4.0
82356,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
122203,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
101405,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,3.0
154422,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
49600,Traffic Law Enforcement (P),NO,NO,White,Other,Female,2.0
79746,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
54368,Suspicious Person (P),NO,NO,White,White,Female,2.0
130773,Suspicious Person (P),NO,NO,White,White,Male,5.0
121720,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
117984,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
65662,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
4488,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
113564,Suspicious Person (P),NO,NO,White,White,Male,2.0
40119,Suspicious Person (P),NO,NO,White,White,Female,1.0
44658,Suspicious Person (P),NO,NO,White,White,Female,1.0
141784,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
47976,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
124579,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
66002,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
119290,Traffic Law Enforcement (P),YES,NO,White,White,Male,2.0
141681,Traffic Law Enforcement (P),YES,YES,White,White,Male,2.0
154076,Attempt Pick-Up (P),NO,NO,Black,Black,Female,2.0
145453,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
70521,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
145567,Suspicious Vehicle (P),NO,NO,East African,East African,Male,4.0
41578,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
71991,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
95800,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
16760,Traffic Law Enforcement (P),NO,YES,White,White,Male,1.0
69680,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
137641,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
135809,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
74727,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
114441,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
24528,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
59433,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
28978,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
148170,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
127464,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
10362,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
29160,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
108656,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
7697,Suspicious Person (P),YES,NO,White,Latino,Male,2.0
15658,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
148828,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
1650,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
33038,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
30086,Suspicious Person (P),YES,NO,White,White,Male,1.0
147873,Suspicious Person (P),YES,NO,White,White,Male,5.0
23629,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,5.0
40830,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
130476,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
140878,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
61122,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
57715,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
39638,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
203,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
113270,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
82831,Suspicious Person (P),NO,NO,White,Latino,Male,5.0
3041,Suspicious Person (P),NO,NO,White,White,Male,5.0
65380,Suspicious Vehicle (P),NO,YES,Black,East African,Male,1.0
145039,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
135168,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
52871,Suspicious Vehicle (P),NO,YES,White,White,Male,1.0
125662,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
70173,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
128522,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
35169,Suspicious Person (P),NO,YES,East African,East African,Female,1.0
19581,Attempt Pick-Up (P),NO,NO,Black,Black,Male,5.0
35785,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
75614,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
28722,Suspicious Vehicle (P),YES,YES,White,White,Male,3.0
42621,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
22279,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
126534,Suspicious Person (P),YES,NO,Other,Other,Male,3.0
22541,Attempt Pick-Up (P),YES,NO,Black,Black,Male,5.0
137587,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
28236,Suspicious Vehicle (P),NO,NO,Black,Black,Female,1.0
95916,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
44994,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
126005,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
52739,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
50211,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
66023,Suspicious Person (P),YES,YES,Latino,Latino,Female,3.0
111498,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
145780,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
5987,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
33164,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
136365,Suspicious Vehicle (P),NO,NO,Black,Latino,Male,5.0
6755,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
151266,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,4.0
105912,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
54975,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
70201,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
103022,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
36275,Suspicious Person (P),NO,NO,White,White,Male,5.0
79809,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
38936,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,5.0
